Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,AAPL,AMZN,GOOG,AAPL,AMZN,GOOG,AAPL,AMZN,GOOG,AAPL,AMZN,GOOG,AAPL,AMZN,GOOG
Date,,,,,,,,,,,,,,,,,,
2020-02-04 00:00:00+00:00,77.36489868164062,102.4834976196289,72.27125549316406,79.7125015258789,102.4834976196289,72.35350036621094,79.91000366210938,102.98999786376953,73.4749984741211,78.40750122070312,100.76850128173828,71.31500244140625,78.82749938964844,101.49400329589844,72.85350036621094,136616400,105786000,78660000
2020-02-05 00:00:00+00:00,77.99575805664062,101.99349975585938,72.32919311523438,80.36250305175781,101.99349975585938,72.4114990234375,81.19000244140625,103.5510025024414,73.19200134277344,79.73750305175781,101.5999984741211,71.52799987792969,80.87999725341797,103.5510025024414,73.12100219726562,118826800,87524000,39724000
2020-02-06 00:00:00+00:00,78.90807342529297,102.5114974975586,73.72760009765625,81.30249786376953,102.5114974975586,73.8115005493164,81.30500030517578,102.81500244140625,74.0999984741211,80.06500244140625,101.23999786376953,72.47850036621094,80.64250183105469,102.0510025024414,72.5165023803711,105425600,63660000,33588000
2020-02-07 00:00:00+00:00,77.83550262451172,103.96399688720703,73.87743377685547,80.00749969482422,103.96399688720703,73.96150207519531,80.8499984741211,104.92649841308594,74.29199981689453,79.5,101.90499877929688,73.31749725341797,80.59249877929688,102.09950256347656,73.36499786376953,117684000,101906000,23446000
2020-02-10 00:00:00+00:00,78.20518493652344,106.69550323486328,75.34825897216797,80.38749694824219,106.69550323486328,75.43399810791016,80.38749694824219,106.77999877929688,75.4749984741211,78.4625015258789,104.24800109863281,73.71600341796875,78.54499816894531,104.25050354003906,73.71600341796875,109348800,101124000,28398000
2020-02-11 00:00:00+00:00,77.73335266113281,107.54000091552734,75.35375213623047,79.90249633789062,107.54000091552734,75.43949890136719,80.9749984741211,109.29750061035156,76.48149871826172,79.67749786376953,106.80000305175781,75.28189849853516,80.9000015258789,107.54499816894531,75.59049987792969,94323200,114920000,26892000
2020-02-12 00:00:00+00:00,79.579345703125,108.0,75.82720947265625,81.80000305175781,108.0,75.91349792480469,81.80500030517578,109.01249694824219,76.03475189208984,80.36750030517578,107.7645034790039,75.40550231933594,80.36750030517578,108.16000366210938,75.7239990234375,113730400,66686000,23352000
2020-02-13 00:00:00+00:00,79.01264953613281,107.49349975585938,75.64691925048828,81.21749877929688,107.49349975585938,75.73300170898438,81.55500030517578,108.51399993896484,76.35900115966797,80.8375015258789,107.0999984741211,75.2300033569336,81.04750061035156,107.24949645996094,75.6344985961914,94747600,60636000,18590000
2020-02-14 00:00:00+00:00,79.0321044921875,106.74349975585938,75.95057678222656,81.23750305175781,106.74349975585938,76.03700256347656,81.49500274658203,107.9520034790039,76.03700256347656,80.7125015258789,106.29450225830078,75.36699676513672,81.18499755859375,107.78399658203125,75.77999877929688,80113600,52124000,23956000
2020-02-18 00:00:00+00:00,77.58499145507812,107.78350067138672,75.89713287353516,79.75,107.78350067138672,75.9834976196289,79.9375,108.30349731445312,76.58149719238281,78.65249633789062,106.20549774169922,75.62950134277344,78.83999633789062,106.2509994506836,75.75,152531200,58912000,22414000
2020-02-19 00:00:00+00:00,78.70862579345703,108.51100158691406,76.24773406982422,80.90499877929688,108.51100158691406,76.33450317382812,81.14250183105469,109.25499725341797,76.60530090332031,80.0,108.05599975585938,76.06999969482422,80.0,108.38999938964844,76.25350189208984,93984000,51224000,18986000
2020-02-20 00:00:00+00:00,77.90116882324219,107.65499877929688,75.82122039794922,80.07499694824219,107.65499877929688,75.90750122070312,81.1624984741211,108.8395004272461,76.48200225830078,79.55249786376953,106.37249755859375,75.34100341796875,80.65750122070312,108.65350341796875,76.0999984741211,100566000,62626000,21932000
2020-02-21 00:00:00+00:00,76.13787078857422,104.79850006103516,74.17109680175781,78.26249694824219,104.79850006103516,74.25550079345703,80.11250305175781,107.22750091552734,75.61074829101562,77.625,104.4000015258789,74.02200317382812,79.65499877929688,107.10749816894531,75.40149688720703,129554000,92926000,34634000
2020-02-24 00:00:00+00:00,72.52128601074219,100.4645004272461,70.99870300292969,74.54499816894531,100.4645004272461,71.07949829101562,76.04499816894531,101.96499633789062,71.84850311279297,72.30750274658203,99.39849853515625,70.56950378417969,74.31500244140625,100.15899658203125,71.30549621582031,222195200,130940000,57342000
2020-02-25 00:00:00+00:00,70.06483459472656,98.63700103759766,69.34358978271484,72.0199966430664,98.63700103759766,69.42250061035156,75.63249969482422,101.7300033569336,71.90699768066406,71.53250122070312,97.9209976196289,69.12000274658203,75.23750305175781,101.32099914550781,71.6500015258789,230673600,124382000,49566000
2020-02-26 00:00:00+00:00,71.17630004882812,98.97949981689453,69.57981872558594,73.1624984741211,98.97949981689453,69.65899658203125,74.47000122070312,100.7334976196289,70.78500366210938,71.625,98.02249908447266,68.94999694824219,71.63249969482422,98.51399993896484,69.80699920654297,198054800,104492000,44048000
2020-02-27 00:00:00+00:00,66.52365112304688,94.21499633789062,65.82958984375,68.37999725341797,94.21499633789062,65.90450286865234,71.5,98.75,68.58519744873047,68.23999786376953,94.13800048828125,65.8584976196289,70.2750015258789,96.71900177001953,68.10299682617188,320605600,162880000,59566000
2020-02-28 00:00:00+00:00,66.48473358154297,94.1875,66.890380859375,68.33999633789062,94.1875,66.96649932861328,69.60250091552734,94.48799896240234,67.05699920654297,64.09249877929688,90.55650329589844,63.54999923706055,64.31500244140625,90.73149871826172,63.875,426510000,189620000,75782000
2020-03-02 00:00:00+00:00,72.67450714111328,97.69750213623047,69.37654876708984,74.70249938964844,97.69750213623047,69.45549774169922,75.36000061035156,97.72550201416016,69.54350280761719,69.43000030517578,93.5,66.34075164794922,70.56999969482422,95.32450103759766,67.58049774169922,341397200,135234000,48630000
2020-03-03 00:00:00+00:00,70.3664321899414,95.44950103759766,66.99327087402344,72.33000183105469,95.44950103759766,67.06950378417969,76.0,99.81649780273438,70.50749969482422,71.44999694824219,94.40450286865234,66.5999984741211,75.9175033569336,98.76850128173828,69.97100067138672,319475600,150690000,48046000
2020-03-04 00:00:00+00:00,73.6303482055664,98.79149627685547,69.24720001220703,75.68499755859375,98.79149627685547,69.32599639892578,75.8499984741211,98.9000015258789,69.40450286865234,73.28250122070312,96.0999984741211,67.15550231933594,74.11000061035156,97.32849884033203,67.96150207519531,219178400,95458000,38266000
2020-03-05 00:00:00+00:00,71.24198150634766,96.20149993896484,65.87703704833984,73.2300033569336,96.20149993896484,65.9520034790039,74.88749694824219,98.03600311279297,67.94550323486328,72.85250091552734,95.5,65.25499725341797,73.87999725341797,96.6500015258789,67.51000213623047,187572800,94964000,51226000
2020-03-06 00:00:00+00:00,70.29590606689453,95.05449676513672,64.84671020507812,72.25749969482422,95.05449676513672,64.92050170898438,72.70500183105469,95.54350280761719,65.31099700927734,70.30750274658203,93.4749984741211,63.0525016784668,70.5,93.75,63.85300064086914,226176800,105472000,53212000
2020-03-09 00:00:00+00:00,64.73604583740234,90.03050231933594,60.70891571044922,66.5425033569336,90.03050231933594,60.77799987792969,69.52249908447266,93.13849639892578,62.737998962402344,65.75,88.06449890136719,60.0,65.9375,88.69300079345703,60.26499938964844,286744800,156264000,67308000
2020-03-10 00:00:00+00:00,69.39842987060547,94.59100341796875,63.94673156738281,71.33499908447266,94.59100341796875,64.01950073242188,71.61000061035156,94.7135009765625,64.05750274658203,67.34249877929688,90.90850067138672,60.938499450683594,69.28500366210938,93.54399871826172,63.0,285290000,142666000,52228000
2020-03-11 00:00:00+00:00,66.98818969726562,91.04299926757812,60.70142364501953,68.85749816894531,91.04299926757812,60.77050018310547,70.30500030517578,93.56600189208984,63.04800033569336,67.96499633789062,90.07499694824219,59.80350112915039,69.34750366210938,92.89250183105469,62.48500061035156,255598800,112496000,52170000
2020-03-12 00:00:00+00:00,60.37279510498047,83.83049774169922,55.68213653564453,62.057498931884766,83.83049774169922,55.74549865722656,67.5,88.25,59.69350051879883,62.0,83.75,55.665000915527344,63.98500061035156,86.0989990234375,56.29999923706055,418474000,226924000,84534000
2020-03-13 00:00:00+00:00,67.60594940185547,89.25,60.917179107666016,69.49250030517578,89.25,60.98649978637695,69.9800033569336,89.31549835205078,60.987998962402344,63.23749923706055,84.03099822998047,55.85715103149414,66.22250366210938,87.75,58.95000076293945,370732000,176194000,74002000
2020-03-16 00:00:00+00:00,58.908660888671875,84.4574966430664,54.15487289428711,60.5525016784668,84.4574966430664,54.21649932861328,64.7699966430664,87.97250366210938,57.61334991455078,60.0,81.30149841308594,53.72200012207031,60.48749923706055,82.07550048828125,54.79999923706055,322423600,178346000,85048000
2020-03-17 00:00:00+00:00,61.49886703491211,90.39199829101562,55.926361083984375,63.21500015258789,90.39199829101562,55.9900016784668,64.40249633789062,92.88899993896484,56.542999267578125,59.599998474121094,84.46199798583984,52.800498962402344,61.877498626708984,88.77349853515625,54.65549850463867,324056000,218342000,77230000
2020-03-18 00:00:00+00:00,59.99338150024414,91.5,54.77766418457031,61.66749954223633,91.5,54.84000015258789,62.5,92.08300018310547,55.32500076293945,59.279998779296875,87.25,51.86399841308594,59.942501068115234,87.5,52.82550048828125,300233600,192904000,84668000
2020-03-19 00:00:00+00:00,59.533714294433594,94.04650115966797,55.701114654541016,61.19499969482422,94.04650115966797,55.76449966430664,63.209999084472656,97.25,57.89849853515625,60.65250015258789,91.63249969482422,53.005401611328125,61.84749984741211,93.0,54.65250015258789,271857200,207998000,73022000
2020-03-20 00:00:00+00:00,55.75418472290039,92.30449676513672,53.555057525634766,57.310001373291016,92.30449676513672,53.61600112915039,62.95750045776367,97.8499984741211,57.199501037597656,57.0,91.0364990234375,53.27450180053711,61.79499816894531,96.31549835205078,56.7859992980957,401693200,196358000,72036000
2020-03-23 00:00:00+00:00,54.56973648071289,95.1415023803711,52.77095031738281,56.092498779296875,95.1415023803711,52.83100128173828,57.125,95.97000122070312,53.566001892089844,53.15250015258789,90.5999984741211,50.67679977416992,57.02000045776367,91.38749694824219,53.066001892089844,336752800,156170000,80882000
2020-03-24 00:00:00+00:00,60.044456481933594,97.00499725341797,56.65852355957031,61.720001220703125,97.00499725341797,56.722999572753906,61.92250061035156,97.75,56.75,58.57500076293945,95.01699829101562,54.53099822998047,59.09000015258789,97.57499694824219,55.188499450683594,287531200,142942000,66890000
2020-03-25 00:00:00+00:00,59.71369552612305,94.29199981689453,55.06184387207031,61.380001068115234,94.29199981689453,55.1245002746582,64.5625,97.51300048828125,57.44499969482422,61.07500076293945,94.28900146484375,54.300498962402344,62.6875,96.03450012207031,56.32350158691406,303602000,129582000,81630000
2020-03-26 00:00:00+00:00,62.85600662231445,97.77449798583984,58.02147674560547,64.61000061035156,97.77449798583984,58.087501525878906,64.66999816894531,97.82450103759766,58.49850082397461,61.59000015258789,94.4645004272461,54.67649841308594,61.630001068115234,95.0999984741211,55.59000015258789,252087200,124426000,71434000
2020-03-27 00:00:00+00:00,60.25362014770508,95.00499725341797,55.472373962402344,61.935001373291016,95.00499725341797,55.535499572753906,63.967498779296875,96.989501953125,57.53350067138672,61.76250076293945,94.99600219726562,55.295501708984375,63.1875,96.54299926757812,56.28350067138672,204216800,107758000,64170000
2020-03-30 00:00:00+00:00,61.9731330871582,98.19750213623047,57.275821685791016,63.70249938964844,98.19750213623047,57.340999603271484,63.880001068115234,98.68150329589844,57.58150100708008,62.349998474121094,95.61699676513672,54.82400131225586,62.685001373291016,96.1415023803711,56.25199890136719,167976400,122522000,51482000
2020-03-31 00:00:00+00:00,61.84666061401367,97.48600006103516,58.07441329956055,63.5724983215332,97.48600006103516,58.140499114990234,65.62249755859375,99.6510009765625,58.765499114990234,63.0,97.20050048828125,56.90700149536133,63.900001525878906,98.21749877929688,57.3650016784668,197002000,102472000,49728000
2020-04-01 00:00:00+00:00,58.592464447021484,95.38500213623047,55.218162536621094,60.227500915527344,95.38500213623047,55.28099822998047,62.18000030517578,97.24800109863281,56.484500885009766,59.782501220703125,94.6500015258789,54.872501373291016,61.625,96.64849853515625,56.099998474121094,176218400,82438000,46884000
2020-04-02 00:00:00+00:00,59.57018280029297,95.94149780273438,55.97829818725586,61.23249816894531,95.94149780273438,56.04199981689453,61.287498474121094,96.37650299072266,56.34299850463867,59.224998474121094,94.5,54.81999969482422,60.084999084472656,95.08200073242188,54.91299819946289,165934000,86720000,39298000
2020-04-03 00:00:00+00:00,58.71408462524414,95.32949829101562,54.83160400390625,60.352500915527344,95.32949829101562,54.89400100708008,61.42499923706055,96.31649780273438,56.176998138427734,59.74250030517578,94.4574966430664,53.990501403808594,60.70000076293945,95.55750274658203,55.950748443603516,129880000,72198000,46268000
2020-04-06 00:00:00+00:00,63.836143493652344,99.87950134277344,59.27854537963867,65.61750030517578,99.87950134277344,59.34600067138672,65.77749633789062,99.9260025024414,59.733001708984375,62.345001220703125,96.5009994506836,56.547000885009766,62.724998474121094,96.80000305175781,56.900001525878906,201820400,115464000,53294000
2020-04-07 00:00:00+00:00,63.09679412841797,100.58000183105469,59.2580680847168,64.85749816894531,100.58000183105469,59.32550048828125,67.92500305175781,101.78600311279297,61.25,64.75,99.88099670410156,59.11149978637695,67.69999694824219,100.85549926757812,61.04999923706055,202887200,102280000,47746000
2020-04-08 00:00:00+00:00,64.71171569824219,102.1500015258789,60.44521713256836,66.51750183105469,102.1500015258789,60.513999938964844,66.84249877929688,102.19999694824219,60.95349884033203,65.30750274658203,100.55750274658203,59.40800094604492,65.68499755859375,101.05000305175781,60.32500076293945,168895200,79546000,39502000
2020-04-09 00:00:00+00:00,65.17868041992188,102.13800048828125,60.50364685058594,66.99749755859375,102.13800048828125,60.5724983215332,67.51750183105469,102.6500015258789,61.278499603271484,66.17500305175781,100.88300323486328,59.83675003051758,67.17500305175781,102.21499633789062,61.20399856567383,161834800,92930000,43508000
2020-04-13 00:00:00+00:00,66.4579849243164,108.44349670410156,60.808799743652344,68.3125,108.44349670410156,60.87799835205078,68.42500305175781,109.0,61.0255012512207,66.4574966430664,101.9000015258789,59.37990188598633,67.07749938964844,102.0,60.45899963378906,131022800,134334000,34796000
2020-04-14 00:00:00+00:00,69.81433868408203,114.16600036621094,63.38936233520508,71.76249694824219,114.16600036621094,63.46149826049805,72.0625,114.5999984741211,64.10350036621094,69.51249694824219,109.31050109863281,61.846500396728516,70.0,110.02349853515625,62.25450134277344,194994800,161744000,49408000
2020-04-15 00:00:00+00:00,69.1771240234375,115.38400268554688,63.05175018310547,71.10749816894531,115.38400268554688,63.12350082397461,71.5824966430664,116.66850280761719,64.02300262451172,70.15750122070312,112.25,62.02000045776367,70.5999984741211,112.88400268554688,62.28049850463867,131154400,137332000,33434000
2020-04-16 00:00:00+00:00,69.72676849365234,120.40950012207031,63.10169219970703,71.67250061035156,120.40950012207031,63.173500061035156,72.05000305175781,123.05000305175781,63.95000076293945,70.5875015258789,116.75,62.13100051879883,71.84500122070312,117.30000305175781,63.70500183105469,157125200,240764000,50362000
2020-04-17 00:00:00+00:00,68.78067779541016,118.75,64.08956909179688,70.69999694824219,118.75,64.1624984741211,71.73750305175781,120.0,64.72149658203125,69.21499633789062,115.8010025024414,63.561500549316406,71.17250061035156,118.61650085449219,64.24250030517578,215250000,158600000,38980000
2020-04-20 00:00:00+00:00,67.35302734375,119.68049621582031,63.258514404296875,69.23249816894531,119.68049621582031,63.330501556396484,70.41999816894531,122.2490005493164,64.08000183105469,69.2125015258789,119.30249786376953,63.06850051879883,69.48750305175781,119.49749755859375,63.54999923706055,130015200,115414000,33910000
2020-04-21 00:00:00+00:00,65.27110290527344,116.40599822998047,60.74787139892578,67.09249877929688,116.40599822998047,60.81700134277344,69.3125,121.41549682617188,62.7135009765625,66.35749816894531,113.98300170898438,60.48550033569336,69.06999969482422,120.83049774169922,62.349998474121094,180991600,149534000,43060000
2020-04-22 00:00:00+00:00,67.1511459350586,118.17449951171875,63.088706970214844,69.0250015258789,118.17449951171875,63.160499572753906,69.4749984741211,119.69999694824219,64.28064727783203,68.05000305175781,117.55000305175781,62.099998474121094,68.40249633789062,118.44999694824219,62.277000427246094,116862400,84244000,41848000
2020-04-23 00:00:00+00:00,66.89093017578125,119.97250366210938,63.74296188354492,68.75749969482422,119.97250366210938,63.81549835205078,70.4375,121.21099853515625,64.66549682617188,68.71749877929688,119.10399627685547,63.28350067138672,68.96749877929688,119.9990005493164,63.57749938964844,124814400,101332000,31324000
2020-04-24 00:00:00+00:00,68.822021484375,120.51100158691406,63.892791748046875,70.74250030517578,120.51100158691406,63.96549987792969,70.75250244140625,121.02149963378906,64.0199966430664,69.25,119.0999984741211,62.47249984741211,69.30000305175781,120.8499984741211,63.05849838256836,126161200,76498000,32792000
2020-04-27 00:00:00+00:00,68.87065124511719,118.80000305175781,63.72148513793945,70.7925033569336,118.80000305175781,63.79399871826172,71.13500213623047,122.24400329589844,64.80750274658203,69.98750305175781,118.1500015258789,63.45000076293945,70.44999694824219,122.16000366210938,64.80000305175781,117087600,112912000,32012000
2020-04-28 00:00:00+00:00,67.7542953491211,115.7040023803711,61.61338424682617,69.6449966430664,115.7040023803711,61.68349838256836,71.4574966430664,118.67500305175781,64.40249633789062,69.55000305175781,115.30000305175781,61.61000061035156,71.2699966430664,118.6050033569336,64.39649963378906,112004800,105388000,59026000
2020-04-29 00:00:00+00:00,69.9797134399414,118.635498046875,66.99775695800781,71.93250274658203,118.635498046875,67.0739974975586,72.4175033569336,119.59449768066406,67.99949645996094,70.97250366210938,115.5,66.26699829101562,71.18250274658203,116.50050354003906,67.072998046875,137280800,91832000,75872000
2020-04-30 00:00:00+00:00,71.45601654052734,123.69999694824219,67.35635375976562,73.44999694824219,123.69999694824219,67.43299865722656,73.63249969482422,123.75,67.64099884033203,72.0875015258789,119.80049896240234,66.12449645996094,72.48999786376953,120.99199676513672,66.24400329589844,183064000,190692000,53378000
2020-05-01 00:00:00+00:00,70.30561065673828,114.302001953125,65.9554443359375,72.26750183105469,114.302001953125,66.03050231933594,74.75,118.12200164794922,67.60350036621094,71.4625015258789,112.90950012207031,65.55000305175781,71.5625,116.83999633789062,66.42500305175781,240616800,195452000,41450000
2020-05-04 00:00:00+00:00,71.30037689208984,115.79949951171875,66.26458740234375,73.29000091552734,115.79949951171875,66.33999633789062,73.42250061035156,116.3489990234375,66.38300323486328,71.58000183105469,112.81900024414062,64.94999694824219,72.2925033569336,112.81900024414062,65.4114990234375,133568000,97318000,30080000
2020-05-05 00:00:00+00:00,72.37051391601562,115.88999938964844,67.47870635986328,74.38999938964844,115.88999938964844,67.55549621582031,75.25,117.55000305175781,68.6969985961914,73.61499786376953,115.35649871826172,66.87300109863281,73.76499938964844,117.0,66.89600372314453,147751200,64850000,33030000
2020-05-06 00:00:00+00:00,73.11715698242188,117.56300354003906,67.2884292602539,75.15750122070312,117.56300354003906,67.36499786376953,75.80999755859375,117.87249755859375,68.55599975585938,74.71749877929688,116.0,67.364501953125,75.11499786376953,116.47200012207031,68.08450317382812,142333600,62356000,24308000
2020-05-07 00:00:00+00:00,73.87353515625,118.38050079345703,68.54999542236328,75.93499755859375,118.38050079345703,68.62799835205078,76.2925033569336,118.80000305175781,68.87999725341797,75.49250030517578,117.15550231933594,67.76349639892578,75.80500030517578,118.73899841308594,68.2969970703125,115215200,67928000,27952000
2020-05-08 00:00:00+00:00,75.63187408447266,118.98049926757812,69.339599609375,77.53250122070312,118.98049926757812,69.41850280761719,77.5875015258789,119.36199951171875,69.93800354003906,76.07250213623047,117.8499984741211,68.77400207519531,76.41000366210938,118.60700225830078,69.15650177001953,133838400,64132000,27738000
2020-05-11 00:00:00+00:00,76.82197570800781,120.44999694824219,70.083251953125,78.75250244140625,120.44999694824219,70.16300201416016,79.26249694824219,120.9834976196289,70.82649993896484,76.80999755859375,118.60549926757812,68.85759735107422,77.0250015258789,118.73500061035156,68.91400146484375,145946400,65184000,28242000
2020-05-12 00:00:00+00:00,75.94403839111328,117.84750366210938,68.70881652832031,77.85250091552734,117.84750366210938,68.78700256347656,79.92250061035156,120.94999694824219,70.75,77.72750091552734,117.75,68.7385025024414,79.4574966430664,120.59249877929688,70.35600280761719,162301200,61498000,27812000
2020-05-13 00:00:00+00:00,75.02706909179688,118.39600372314453,67.38981628417969,76.9124984741211,118.39600372314453,67.46649932861328,78.98750305175781,120.38500213623047,69.27410125732422,75.80249786376953,116.88999938964844,66.41999816894531,78.0374984741211,118.33999633789062,68.85250091552734,200622400,95658000,36252000
2020-05-14 00:00:00+00:00,75.48799133300781,119.44249725341797,67.72943115234375,77.38500213623047,119.44249725341797,67.80650329589844,77.44750213623047,119.56849670410156,67.87100219726562,75.38249969482422,117.6604995727539,66.19550323486328,76.12750244140625,118.05049896240234,66.7509994506836,158929200,72962000,32062000
2020-05-15 00:00:00+00:00,75.04170989990234,120.48899841308594,68.58145904541016,76.92749786376953,120.48899841308594,68.65950012207031,76.9749984741211,120.55000305175781,68.7239990234375,75.05249786376953,117.81849670410156,66.94999694824219,75.0875015258789,118.4260025024414,67.5,166348400,84700000,34154000
